PetID,Name,Type,Age Years,Primary Breed,Secondary Breed,Gender,Primary Color,Secondary Color,Tertiary Color,Maturity Size,FurLength,Vaccinated,Spayed,Health,Quantity,Fee,Zip Code,Video Amt,Photo Amt,Adopted ,Days to Adoption,Adoption Date
e00282d72,"Okie, Rokie & Kara",dog,3,Mixed Breed,,Female,Brown,Yellow,Cream,medium,short,yes,yes,healthy,3,0,92118,0,6,YES,59,10/19/2019
e013ab581,2 Soft Fur Puppies,dog,1,Mixed Breed,,Female,Black,Brown,White,medium,medium,no,no,healthy,1,0,92102,0,15,YES,29,10/20/2019
e01638894,Pearl,dog,2,Mixed Breed,,Female,Black,Brown,White,medium,short,unknown,no,healthy,1,0,92104,0,1,YES,30,10/26/2019
e01bb78f2,Orange Boy 2,cat,1,Domestic Short Hair,Domestic Medium Hair,Male,Golden,White,,medium,short,no,no,healthy,1,50,92104,0,6,YES,2,10/27/2019
e01e4a748,,dog,1,Mixed Breed,,Female,Black,Brown,,medium,short,no,yes,healthy,1,0,92104,0,3,NO,,
e0238b8c2,Creamy,dog,0,Golden Retriever,,Female,Golden,Cream,,large,long,yes,yes,healthy,1,0,92104,0,0,YES,31,11/2/2019
e02b6a2d4,Katie,cat,5,Domestic Short Hair,,Female,Black,Yellow,White,small,short,yes,yes,healthy,1,100,92104,0,5,NO,,
e02dbb6d5,Mix German Shepherd,dog,0,German Shepherd Dog,Mixed Breed,Female,Black,Brown,,medium,long,unknown,unknown,healthy,1,0,92102,0,5,YES,7,11/3/2019
e030b331f,San-kun,cat,12,Tortoiseshell,,Female,Black,Brown,Golden,small,medium,yes,yes,healthy,1,300,92104,0,4,NO,,
e039f2392,,dog,2,Mixed Breed,Labrador Retriever,Male,Brown,White,,medium,medium,no,no,healthy,1,0,92102,0,2,YES,3,11/9/2019
e03ec2a98,Doe Eyed Female Puppy,dog,3,Mixed Breed,,Female,Brown,White,,medium,short,yes,no,healthy,1,0,92104,0,3,YES,4,11/10/2019
e052a2a39,Patches,dog,2,Mixed Breed,,Female,Black,White,,medium,short,no,no,healthy,1,0,92104,0,6,YES,14,11/16/2019
e064d3504,Ginger,cat,3,Domestic Short Hair,,Female,Yellow,,,medium,short,no,yes,healthy,1,0,92104,0,4,NO,,
e0667be3b,Brownie,dog,3,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,0,92104,0,4,YES,2,11/17/2019
e0736a22f,XANDER,dog,5,Mixed Breed,Mixed Breed,Female,Yellow,,,medium,medium,yes,no,healthy,1,0,92102,2,3,YES,82,11/23/2019
e07812482,Koby,dog,2,Mixed Breed,,Male,Black,Brown,,medium,medium,yes,no,healthy,1,0,92118,0,1,YES,1,11/24/2019
e0781fb0a,Little White,dog,12,Mixed Breed,,Female,White,,,medium,short,unknown,unknown,minor injury,1,0,92104,0,3,NO,,
e08644762,Dolly,dog,2,Mixed Breed,,Female,Black,,,small,medium,yes,no,healthy,1,0,92118,0,4,YES,15,11/30/2019
e08649ba2,Blur Blur,cat,2,Domestic Long Hair,,Male,Brown,Golden,Yellow,medium,medium,no,no,healthy,1,0,92104,0,2,YES,15,12/1/2019
e08c4940e,Owen,dog,0,Poodle,,Male,Cream,,,small,medium,unknown,unknown,healthy,1,0,92104,0,5,YES,1,12/7/2019
e08e93f16,BW1,dog,1,Mixed Breed,Mixed Breed,Male,Black,White,,medium,medium,no,no,healthy,1,0,92104,0,4,YES,2,12/8/2019
e093c4886,Charlie,dog,4,Mixed Breed,Mixed Breed,Male,Brown,Cream,White,medium,short,yes,no,healthy,1,0,92104,0,2,YES,72,12/14/2019
e09807e6e,Speckles One,cat,1,Domestic Short Hair,,Female,Black,Golden,White,medium,short,no,no,healthy,1,0,92104,0,2,YES,2,12/15/2019
e09c0a3be,1.5 Month Little Light Grey,cat,2,Domestic Short Hair,,Female,Gray,,,medium,short,yes,no,healthy,1,0,92104,0,9,YES,2,12/21/2019
e0a1e1ecd,Princess,dog,4,Mixed Breed,,Female,Brown,,,medium,short,yes,no,healthy,1,0,92104,0,5,YES,50,12/22/2019
e0a797901,Danial,cat,23,Domestic Medium Hair,,Female,Black,White,,medium,medium,no,unknown,healthy,1,0,92101,0,1,NO,,
e0ad66343,Ebony & Whisper,dog,4,Labrador Retriever,Mixed Breed,Female,Black,,,medium,short,unknown,unknown,healthy,2,0,92111,0,5,YES,37,12/12/2019
e0b36580b,â¤ Zabelle Queen â¤,cat,1,Russian Blue,Domestic Long Hair,Female,Cream,Gray,,medium,long,no,no,healthy,1,100,92104,0,5,YES,2,12/13/2019
e0b6196d9,Lucky,dog,4,Mixed Breed,,Female,Black,White,,medium,short,no,no,healthy,1,0,92102,0,5,NO,,
e0be7da0d,Bambi,dog,3,Mixed Breed,,Female,Brown,,,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,2,12/14/2019
e0bf99ea2,Not Yet Named,dog,2,Mixed Breed,,Female,Black,Brown,White,small,short,no,no,healthy,4,0,92111,0,5,YES,1,12/15/2019
e0cbab08b,Miyaki,cat,2,Domestic Medium Hair,,Female,Black,White,,small,medium,no,no,healthy,1,0,92104,0,3,YES,1,12/16/2019
e0d18f038,Ciro And Juju,cat,5,Domestic Short Hair,Domestic Short Hair,Female,Black,Gray,White,medium,short,no,no,healthy,2,0,92104,0,3,YES,79,12/17/2019
e0d71d1af,,dog,2,Labrador Retriever,Mixed Breed,Male,Gray,White,,medium,medium,no,no,healthy,1,0,92102,0,1,YES,1,12/18/2019
e0dc745da,One Month Old Cute Kitten,cat,1,Domestic Medium Hair,,Male,Black,Gray,,small,medium,no,no,healthy,1,0,92104,0,2,YES,2,12/19/2019
e0e2880ae,Black Dog,dog,6,Mixed Breed,,Female,Black,,,large,short,no,no,minor injury,1,0,92104,0,2,NO,,
e0e392bfb,Wo Wo,dog,4,Mixed Breed,,Male,Brown,,,large,medium,yes,no,healthy,1,0,92111,0,5,YES,9,12/20/2019
e0e604fc2,Brune,dog,2,Mixed Breed,,Male,Black,Brown,White,medium,short,yes,no,healthy,1,0,92102,0,2,YES,14,10/11/2019
e0e8d63df,Tommie,dog,9,Pit Bull Terrier,Mixed Breed,Male,Brown,Cream,White,medium,short,yes,no,healthy,1,0,92102,0,2,NO,,
e0ee00f9a,Lily,cat,2,Domestic Short Hair,,Female,Black,Golden,White,medium,short,no,no,healthy,1,0,92101,0,4,YES,20,10/1/2019
e0efe2c72,Cotton,cat,12,Domestic Short Hair,,Male,Yellow,Cream,White,large,medium,no,no,healthy,1,0,92102,0,8,YES,16,10/2/2019
e0f46aa3e,Kimmy,dog,3,Mixed Breed,Jack Russell Terrier,Female,Brown,White,,medium,medium,no,no,healthy,1,0,92102,0,4,YES,24,10/3/2019
e10252ca3,Lulu,cat,14,Domestic Medium Hair,Domestic Medium Hair,Female,Yellow,Gray,White,medium,medium,no,no,healthy,1,0,92102,0,4,YES,9,10/4/2019
e1052f933,,dog,2,Mixed Breed,Retriever,Male,Black,White,,medium,medium,no,no,healthy,1,0,92102,0,3,YES,9,10/5/2019
e11190906,Tom,cat,3,Domestic Short Hair,,Male,Black,,,medium,short,no,no,healthy,1,0,92104,0,6,YES,13,10/6/2019
e1262c956,Eevee,dog,2,Mixed Breed,,Female,Brown,White,,medium,short,no,no,healthy,1,0,92104,0,1,YES,13,10/7/2019
e12797ab1,Charcoal,dog,1,Mixed Breed,,Female,Black,Brown,,medium,medium,yes,no,healthy,1,0,92104,0,5,YES,29,10/8/2019
e128e9022,4 Puppies - Wire-Haired Terrier Mix,dog,2,Wirehaired Terrier,,Female,Brown,White,,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,28,10/9/2019
e133ab2f1,No Name Yet,dog,1,Mixed Breed,,Female,Black,Brown,Gray,medium,medium,no,no,healthy,2,0,92111,0,5,YES,18,10/10/2019
e13488562,Cute Black Doggy,dog,8,Mixed Breed,,Female,Black,Brown,,medium,short,yes,yes,healthy,1,0,92102,0,3,NO,,
e152df77a,Klang Nomad,cat,3,Domestic Medium Hair,,Female,Black,Yellow,White,small,medium,no,no,healthy,1,0,92104,0,1,NO,,
e15353d1b,Anabell,dog,2,Yellow Labrador Retriever,Mixed Breed,Female,Black,Brown,,medium,short,unknown,no,healthy,1,0,92104,0,4,YES,9,10/11/2019
e156e8aa0,Ginger,cat,1,Domestic Short Hair,,Female,Yellow,,,medium,short,no,no,healthy,1,0,92101,0,4,YES,72,10/12/2019
e1671ccb9,Yoda ( God Among Us ),cat,3,Domestic Short Hair,,Female,Black,Brown,Golden,medium,short,no,no,healthy,1,0,92102,0,4,YES,53,10/13/2019
e16882f44,Snowball,dog,0,Poodle,Maltese,Female,White,,,small,medium,yes,unknown,healthy,1,0,92104,0,2,YES,23,10/14/2019
e16bb6356,,dog,6,Jack Russell Terrier,Mixed Breed,Female,Brown,White,,medium,medium,yes,yes,healthy,1,0,92104,0,3,YES,39,10/15/2019
e16fc7feb,Jo Jo & Rosy,dog,3,Mixed Breed,,Female,Gray,White,,large,medium,yes,no,healthy,2,0,92111,0,2,YES,22,10/16/2019
e17f6ac56,Miko And Milo,cat,3,Tabby,,Female,Black,Brown,,small,medium,no,no,healthy,2,50,92102,0,3,YES,29,10/17/2019
e1a2d9477,Awie,dog,2,Terrier,Mixed Breed,Female,Black,Brown,,medium,medium,yes,no,healthy,1,0,92104,0,3,YES,52,10/18/2019
e1b0baf8a,Leo,dog,3,Mixed Breed,,Male,Brown,,,medium,medium,yes,no,healthy,1,1,92118,0,7,YES,77,12/18/2019
e1b3455c8,Mia,cat,6,Domestic Short Hair,,Female,Brown,White,,small,short,yes,yes,healthy,1,30,92102,0,1,YES,43,12/19/2019
e1c14443e,Mixed Puppy,dog,2,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,80,92104,0,1,YES,17,12/20/2019
e1cd176b5,AH MIAO,cat,12,Domestic Short Hair,,Female,White,,,small,short,no,no,minor injury,1,0,92104,0,2,NO,,
e1cd37f6c,Milo,cat,6,Domestic Short Hair,,Male,Brown,,,medium,short,yes,no,healthy,1,0,92104,0,4,NO,,
e1d1b893a,Linken,cat,4,Tuxedo,Domestic Short Hair,Male,Black,White,,small,short,unknown,no,healthy,1,0,92102,0,5,YES,2,12/21/2019
e1d40ecc1,Misty,dog,3,Golden Retriever,Mixed Breed,Male,Brown,,,large,medium,unknown,no,healthy,1,0,92104,0,1,YES,2,12/22/2019
e1d86f0b6,Chelsea,dog,1,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,0,92104,0,1,YES,65,12/23/2019
e1e2b0af4,Tootie,dog,5,Labrador Retriever,Mixed Breed,Male,Cream,,,medium,short,yes,no,healthy,1,0,92104,0,1,YES,2,10/25/2019
e1e2ecc3e,SILVER,cat,2,Domestic Medium Hair,,Male,Yellow,White,,large,medium,no,unknown,healthy,1,40,92104,0,3,YES,15,10/26/2019
e1e58cd50,"Creamy, Brownie, Stripe And Tiny",cat,1,Siamese,,Female,Brown,Cream,Gray,medium,short,no,no,healthy,4,0,92102,0,2,YES,18,10/27/2019
e1f08c5b2,Lola,dog,7,Mixed Breed,,Female,Black,Brown,,small,short,yes,yes,healthy,1,0,92104,0,1,NO,,
e204110aa,Xiao Qiao,dog,2,Mixed Breed,,Female,Brown,,,small,short,no,no,minor injury,1,0,92102,0,2,NO,,
e2101b7d1,Huggie Bear,dog,2,Mixed Breed,,Male,Cream,,,medium,medium,yes,no,healthy,1,0,92104,0,1,YES,3,10/28/2019
e21227d75,FiFi A Good Guard Dog,dog,4,Mixed Breed,,Female,Black,,,medium,short,no,no,healthy,1,0,92111,0,1,NO,,
e218c632b,A5,dog,3,Mixed Breed,Mixed Breed,Female,Black,Brown,,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,81,10/29/2019
e2198e9c3,Billy,cat,12,Bombay,Havana,Male,Black,Yellow,,large,long,unknown,unknown,healthy,1,0,92104,0,2,YES,2,10/30/2019
e21d09b79,Jet,dog,4,Mixed Breed,,Male,Black,,,medium,medium,no,no,minor injury,1,0,92102,0,4,NO,,
e2204552c,MADGE,dog,20,Mixed Breed,Mixed Breed,Female,Black,Brown,,medium,medium,yes,yes,healthy,1,0,92104,1,2,YES,84,10/31/2019
e2334b5d7,Snoopy,dog,2,Mixed Breed,,Male,Brown,White,,medium,short,no,no,healthy,1,0,92104,0,2,YES,27,11/1/2019
e239373ff,"Evie, Ellie & Emmie",cat,2,Domestic Short Hair,,Female,Gray,White,,small,short,yes,no,healthy,3,0,92102,0,4,YES,36,11/2/2019
e246ecfdc,Lover Boy,dog,8,Mixed Breed,,Male,Brown,White,,medium,short,no,no,healthy,1,0,92118,0,1,NO,,
e24a04c10,Banana,dog,3,Mixed Breed,,Female,Cream,White,,medium,short,no,no,healthy,1,0,92104,1,5,YES,19,11/3/2019
e24a30aaa,Xiao Huai Dan,cat,2,Domestic Short Hair,,Male,Cream,,,small,short,no,no,healthy,1,0,92104,0,5,YES,13,11/4/2019
e24b153bb,TinyBoy,dog,1,Mixed Breed,,Male,Brown,,,large,medium,unknown,no,healthy,1,0,92104,0,4,YES,4,11/5/2019
e25112cac,âª URGENT:Kingsley âª,dog,12,Mixed Breed,,Male,Black,Brown,White,medium,medium,yes,yes,healthy,1,0,92107,0,6,NO,,
e25d4dcb1,Kendi,cat,5,Domestic Short Hair,,Male,Black,,,small,medium,yes,no,healthy,1,0,92102,0,3,NO,,
e26125d75,Small Blacky,dog,2,Mixed Breed,,Male,Black,,,medium,short,yes,unknown,healthy,1,0,92102,0,2,NO,,
e26548e11,CREMO,dog,1,Mixed Breed,Mixed Breed,Male,Brown,Cream,White,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,7,11/6/2019
e276617a4,Johny,dog,4,Mixed Breed,Mixed Breed,Male,Black,Brown,White,large,short,yes,yes,healthy,1,0,92118,0,10,YES,33,11/7/2019
e27adf529,KITTEN FOR ADOPTION!,cat,1,Domestic Long Hair,,Male,Golden,,,small,long,no,no,healthy,1,0,92104,0,3,YES,3,11/8/2019
e282d2bdf,W+,dog,3,Mixed Breed,Mixed Breed,Male,White,,,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,79,11/9/2019
e28bad751,Didi,dog,1,Labrador Retriever,Mixed Breed,Female,Black,Yellow,White,medium,short,no,no,healthy,1,0,92101,0,1,YES,11,11/10/2019
e29fd3f0a,Kecik,cat,7,Abyssinian,Domestic Short Hair,Male,Black,Brown,Golden,small,short,no,yes,healthy,1,0,92107,0,1,YES,39,11/11/2019
e29ff1448,Cute Puppy,dog,0,Mixed Breed,,Male,Brown,,,medium,medium,no,no,healthy,1,0,92107,0,1,YES,19,11/12/2019
e2a9dd71a,AS-Puppy-07,dog,1,Mixed Breed,,Male,Brown,White,,medium,medium,no,no,healthy,1,0,92111,0,2,YES,20,11/13/2019
e2b428f75,Cleo Aka Belang,cat,2,Domestic Short Hair,Tabby,Female,Brown,Yellow,,medium,short,no,no,healthy,1,0,92104,0,3,YES,2,11/14/2019
e2bb56954,Ginny Girl,dog,2,Mixed Breed,,Female,Black,Brown,,medium,short,unknown,no,healthy,1,0,92104,0,1,YES,56,11/15/2019
e2bcb9213,Shorty,dog,5,Corgi,Corgi,Male,Black,White,,small,medium,yes,no,healthy,1,0,92104,0,10,YES,1,11/16/2019
e2c1b469e,Casper,cat,4,Domestic Medium Hair,,Male,Gray,White,,medium,medium,no,no,healthy,1,0,92104,0,2,YES,76,11/17/2019
e2c54ef30,Guster,dog,2,Mixed Breed,,Male,Brown,,,medium,short,no,no,healthy,1,0,92102,0,4,YES,14,11/18/2019
e2cf62da9,Ahcat,cat,7,Domestic Short Hair,,Male,Black,White,,large,short,yes,no,healthy,1,0,92102,0,7,NO,,
e2daa33db,Mimi,cat,12,Domestic Long Hair,,Female,Gray,,,medium,medium,unknown,no,minor injury,1,0,92104,0,2,YES,3,11/19/2019
e2db9e1eb,Boboi,cat,10,Persian,,Male,Brown,Cream,,large,long,yes,no,healthy,1,100,92101,0,2,YES,2,11/20/2019
e2e5b8ae2,FOR ADOPTION,cat,1,Domestic Short Hair,,Female,Brown,Yellow,,small,short,no,no,healthy,2,0,92102,0,1,YES,32,10/4/2019
e2e7a93fe,,cat,3,Siamese,Bengal,Female,Yellow,Cream,White,small,short,no,no,healthy,1,50,92104,0,1,YES,13,11/22/2019
e2ecf822a,,dog,1,Mixed Breed,,Female,Black,Brown,,large,short,no,no,healthy,1,0,92104,0,2,YES,23,11/23/2019
e2f1f5377,Toffee,dog,6,Poodle,Mixed Breed,Male,Brown,,,small,medium,unknown,unknown,healthy,1,0,92104,0,0,YES,1,11/24/2019
e2f5253f7,Shiba,cat,8,Domestic Medium Hair,,Female,Yellow,Gray,White,small,medium,yes,no,healthy,1,0,92104,0,5,YES,38,11/25/2019
e2f718e94,Joe,dog,9,Husky,Shiba Inu,Male,Black,White,,medium,medium,yes,unknown,healthy,1,250,92104,2,5,NO,,
e2fbb0332,Espresso,cat,2,Bengal,Domestic Medium Hair,Male,Black,Gray,White,small,medium,no,no,healthy,1,50,92104,0,5,YES,2,11/26/2019
e303359a7,Tarzan,dog,3,Mixed Breed,Mixed Breed,Male,Black,White,,medium,short,no,no,healthy,1,0,92104,0,3,YES,3,11/27/2019
e30bac76c,Miss Tibby,cat,3,Domestic Medium Hair,,Female,Golden,,,medium,medium,no,no,healthy,1,0,92104,0,3,YES,2,11/28/2019
e315452b5,Jack & DiDi,dog,5,Mixed Breed,,Male,Brown,Yellow,Cream,medium,medium,yes,no,healthy,1,0,92104,0,1,NO,,
e317b2a73,Rex,dog,0,Labrador Retriever,,Male,Cream,,,large,short,yes,no,healthy,1,0,92104,0,3,YES,1,11/29/2019
e31df86bc,BRITISH SHORTHAIR,cat,12,British Shorthair,Persian,Male,Black,Gray,,large,medium,unknown,unknown,healthy,1,0,92102,0,5,YES,2,11/30/2019
e31e27ce7,Y6,dog,2,Mixed Breed,Mixed Breed,Female,Black,White,,medium,medium,no,no,healthy,1,0,92104,0,4,YES,78,12/1/2019
e32467940,~Cing~ & ~Yam~,cat,2,Siamese,,Female,Brown,Cream,,medium,short,no,no,healthy,2,0,92102,0,4,YES,4,12/2/2019
e32c29f03,Puppy 1,dog,1,Mixed Breed,Mixed Breed,Female,Brown,,,medium,medium,yes,no,healthy,1,0,92104,0,1,YES,41,12/3/2019
e32f5a36f,Walter,dog,1,Mixed Breed,,Male,Black,Brown,,medium,medium,unknown,no,healthy,1,0,92104,0,3,YES,11,12/4/2019
e3427692e,Big Bone Labrador,dog,8,Labrador Retriever,,Female,Golden,,,large,short,yes,no,healthy,1,300,92104,0,2,NO,,
e34280d51,Boots,cat,2,Domestic Medium Hair,,Male,Golden,,,medium,short,no,no,healthy,1,0,92104,0,14,YES,69,12/5/2019
e3672355d,3 Adorable Pups,dog,1,Mixed Breed,,Male,Brown,White,,medium,short,no,no,healthy,3,0,92104,0,17,YES,2,12/6/2019
e3749ff79,Pumpkin,dog,2,Mixed Breed,,Female,Black,Brown,,medium,medium,unknown,no,healthy,1,0,92104,0,1,YES,67,12/7/2019
e375cb119,Callie,dog,2,Mixed Breed,,Female,Black,Brown,,medium,medium,no,no,healthy,1,0,92104,0,1,NO,,
e37ad2cc2,Rolly,dog,1,Mixed Breed,,Male,Black,Yellow,,medium,short,no,no,healthy,1,0,92104,0,4,YES,4,12/8/2019
e37f4aa07,,dog,1,Mixed Breed,,Female,Brown,White,,medium,short,no,no,healthy,1,0,92107,0,1,YES,1,12/9/2019
e38690387,Lil Foxy Kim,dog,6,Mixed Breed,German Shepherd Dog,Female,Golden,Cream,White,medium,medium,yes,no,healthy,1,0,92104,0,11,YES,2,12/10/2019
e3883d4f0,Mr Peach,dog,3,Mixed Breed,,Male,Cream,,,medium,short,no,no,healthy,1,0,92107,0,3,YES,2,12/11/2019
e388a963d,âª RANNY âª,cat,5,Calico,,Female,Black,Brown,White,small,short,yes,yes,healthy,1,200,92107,0,6,NO,,
e38f07d89,Ray (Of Hope),cat,1,Tabby,,Male,Gray,,,small,short,no,no,healthy,1,0,92104,0,6,YES,7,12/12/2019
e3935c62d,,cat,0,Domestic Medium Hair,Domestic Medium Hair,Female,Black,Yellow,,medium,medium,yes,yes,healthy,2,0,92104,0,2,YES,19,12/13/2019
e3a29829f,Belle,cat,7,Domestic Medium Hair,,Female,Gray,,,medium,medium,no,no,healthy,1,0,92111,0,1,YES,25,12/14/2019
e3a372f31,Bui Bui,cat,12,Domestic Short Hair,,Female,Golden,,,medium,short,yes,yes,healthy,1,50,92102,0,1,YES,2,12/15/2019
e3a5332ce,Pebby,dog,4,Mixed Breed,,Female,Black,Brown,,medium,short,yes,yes,healthy,1,50,92104,0,2,NO,,
e3a680ce0,Pluto,dog,1,Mixed Breed,,Male,Brown,White,,medium,short,no,no,healthy,1,0,92104,0,2,YES,3,12/16/2019
e3acd4da3,QQ (female) & Dou Dou (Male),dog,0,Golden Retriever,,Male,Golden,,,large,medium,yes,no,healthy,2,0,92104,0,1,YES,8,12/17/2019
e3ae90795,Beagle Mixed Dog,dog,0,Beagle,Mixed Breed,Female,Black,Brown,Golden,medium,medium,yes,yes,healthy,1,0,92104,0,1,YES,73,12/18/2019
e3b39a9f5,Unknown,dog,7,Boxer,,Female,Brown,,,medium,short,unknown,unknown,healthy,1,0,92104,0,2,NO,,
e3b589e13,PUPPY,dog,8,Mixed Breed,,Female,Brown,White,,medium,short,yes,yes,healthy,1,0,92104,0,4,NO,,
e3b6b7d2e,Momo,cat,1,Domestic Short Hair,,Male,Golden,White,,small,short,no,no,healthy,1,0,92102,0,5,YES,2,12/19/2019
e3d10f7cc,Yuan Yuan,dog,6,Mixed Breed,,Female,Black,White,,medium,medium,yes,no,healthy,1,0,92104,0,5,NO,,
e3d9dc96d,Lucky,dog,3,Mixed Breed,Mixed Breed,Female,Brown,,,small,short,no,no,healthy,1,0,92104,0,4,YES,1,12/20/2019
e3dbfe4c0,Dodo,dog,1,Mixed Breed,,Female,Black,White,,medium,medium,no,no,healthy,1,0,92104,0,6,YES,17,12/21/2019
e3e2fcc71,Little Stacey,cat,3,Tabby,Siamese,Female,Brown,Cream,White,medium,short,no,no,healthy,1,0,92104,0,5,YES,4,12/22/2019
e3e339d6f,â¥ ..Meadow.. â¥,dog,5,Whippet,Mixed Breed,Female,Golden,Cream,White,medium,short,yes,no,healthy,1,0,92104,1,4,YES,32,12/23/2019
e3e5ffe13,Benji,dog,2,Mixed Breed,,Male,Black,White,,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,32,12/23/2019
e3e66cb5a,Mick Mick,cat,0,Domestic Short Hair,,Male,Golden,,,large,short,yes,yes,healthy,1,0,92104,0,1,YES,54,12/21/2019
e3e70d2b0,Ben Ben,dog,6,Mixed Breed,,Male,White,,,medium,medium,yes,yes,healthy,1,0,92104,0,4,NO,,
e3f28534a,,cat,8,Domestic Short Hair,,Female,Brown,White,,medium,short,unknown,yes,healthy,1,0,92104,0,1,YES,37,12/26/2019
e3f51f5e0,Garfield & Mimo,cat,6,Domestic Short Hair,,Male,Black,Golden,,large,short,yes,yes,healthy,2,60,92104,0,3,NO,,
e3fb26abc,Soothy,cat,21,Domestic Short Hair,Domestic Short Hair,Female,Black,Brown,Yellow,medium,short,yes,no,healthy,1,0,92104,0,2,YES,49,12/27/2019
e3fcd8a2f,Bobo,cat,2,Domestic Long Hair,,Male,Black,White,,small,long,no,no,healthy,1,250,92104,0,3,YES,65,12/28/2019
e40073625,,cat,1,Domestic Short Hair,,Male,Black,White,,small,short,no,no,healthy,1,0,92104,0,7,YES,2,12/29/2019
e40290fa0,Kitten,cat,2,Tuxedo,,Female,Black,White,,medium,short,yes,no,healthy,1,0,92104,5,17,YES,19,10/1/2019
e40368c38,Bernie,dog,5,Mixed Breed,,Male,Black,Brown,Golden,medium,short,yes,no,healthy,1,0,92104,0,4,YES,1,10/2/2019
e40a90daa,Romeo,dog,2,Mixed Breed,Mixed Breed,Male,Brown,White,,medium,medium,yes,no,healthy,1,0,92104,0,4,YES,5,10/3/2019
e418eb448,Lucky,dog,2,Mixed Breed,Mixed Breed,Male,White,,,medium,medium,no,no,healthy,1,0,92102,0,3,YES,1,10/4/2019
e4253889f,Mick-Mick,cat,0,Domestic Short Hair,,Male,Golden,,,large,medium,yes,yes,healthy,1,0,92104,0,1,YES,8,10/5/2019
e4277c6de,Tatat,dog,2,Mixed Breed,,Female,Black,White,,medium,short,no,no,healthy,1,0,92104,0,2,NO,,
e42dc215d,Lady,dog,12,Mixed Breed,,Female,Black,,,medium,short,yes,unknown,healthy,1,0,92104,0,0,NO,,
e42dea43d,Snow & Poof,cat,2,Siamese,Tabby,Female,Brown,Cream,White,small,short,no,no,healthy,1,0,92102,0,4,YES,23,10/6/2019
e42fd0fed,,dog,0,Bull Terrier,,Female,White,,,medium,short,yes,yes,healthy,1,0,92104,0,1,NO,,
e432ee48e,Maksim,cat,3,Russian Blue,Tuxedo,Male,Gray,White,,medium,medium,no,no,healthy,1,0,92104,0,5,YES,8,10/7/2019
e436c1fad,Prince,cat,3,Domestic Short Hair,,Male,Brown,Cream,White,medium,short,yes,no,healthy,1,0,92104,0,2,NO,,
e4424b719,Kitten RA14,cat,1,Domestic Short Hair,,Male,Yellow,White,,medium,short,no,no,healthy,1,0,92102,0,3,YES,2,10/8/2019
e442c149f,Lil Brownie,cat,3,Siamese,,Male,Brown,,,medium,short,yes,no,healthy,1,0,92104,0,5,YES,1,10/9/2019
e4460cb03,Chessie,cat,12,Calico,,Female,Black,Golden,White,medium,short,yes,yes,healthy,1,0,92104,0,1,YES,71,10/10/2019
e4464efa8,Corals,cat,3,Tabby,,Female,Black,Brown,,small,short,no,no,healthy,1,0,92102,0,5,YES,18,10/11/2019
e456bf863,âª PINKY âª,cat,12,Domestic Short Hair,,Female,Black,Brown,White,medium,short,yes,yes,serious injury,1,0,92107,0,10,YES,85,10/12/2019
e45ec98a4,Hansel& Gretel,dog,3,Mixed Breed,Mixed Breed,Female,Black,,,medium,short,no,unknown,healthy,2,0,92102,0,5,NO,,
e464e666d,Baby,cat,2,Domestic Medium Hair,,Male,Brown,White,,small,medium,no,no,healthy,1,0,92104,0,7,YES,2,10/13/2019
e464fcd4b,Delete This Folder,dog,2,Mixed Breed,Mixed Breed,Female,Black,Brown,White,medium,short,unknown,no,healthy,5,0,92104,0,0,YES,1,10/14/2019
e468bfbca,Dido,dog,3,Mixed Breed,,Female,Brown,,,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,44,10/15/2019
e468e8d54,Lola,cat,2,Tabby,Burmese,Female,Black,White,,medium,medium,no,no,healthy,1,0,92104,0,5,YES,13,10/16/2019
e46fa829b,Butter,cat,5,Domestic Medium Hair,,Male,Golden,Cream,,medium,medium,no,no,healthy,1,0,92118,0,1,NO,,
e470b6bd3,Lulu/Buttermuffin/Ginger,dog,1,Mixed Breed,,Female,Brown,Cream,White,medium,short,no,no,healthy,3,0,92104,0,10,YES,21,10/17/2019
e472219f1,,cat,2,Domestic Short Hair,,Female,Brown,,,small,short,no,no,healthy,1,0,92104,0,1,NO,,
e47aeed72,Sudoku (Special Case),dog,0,Poodle,,Female,Brown,,,small,short,yes,yes,minor injury,1,0,92104,0,4,YES,7,10/18/2019
e48598033,Dale (female),dog,0,Poodle,Terrier,Female,Gray,,,medium,medium,yes,yes,healthy,1,200,92104,0,1,YES,12,10/19/2019
e486185f9,14 Weeks Old Stray Pup,dog,3,Mixed Breed,Mixed Breed,Female,Black,White,,medium,short,no,unknown,healthy,2,0,92104,0,2,NO,,
e488a36cf,Jessica,dog,6,Mixed Breed,,Female,Black,Brown,,medium,short,yes,yes,healthy,1,150,92104,0,3,YES,40,10/20/2019
